batch,first,inst_code,inst,major_code,major,second,plan_num
专科批,历史,1824,"桂林师范高等专科学校(广西,公办)",02,大数据与会计,不限,2
专科批,历史,1824,"桂林师范高等专科学校(广西,公办)",05,人力资源管理,不限,3
专科批,历史,4633,"哈尔滨北方航空职业技术学院(黑龙江,民办)",04,"高速铁路客运服务(身高要求:男生175cm及以上,女生163cm及以上)",不限,2
专科批,历史,4633,"哈尔滨北方航空职业技术学院(黑龙江,民办)",05,"空中乘务(身高要求:女生163cm－178cm,男生175cm－187cm)",不限,2
专科批,历史,4633,"哈尔滨北方航空职业技术学院(黑龙江,民办)",08,"机场运行服务与管理(身高要求:男生175cm及以上,女生163cm及以上)",不限,1
专科批,历史,4633,"哈尔滨北方航空职业技术学院(黑龙江,民办)",09,通用航空器维修(只招男生),不限,1
专科批,历史,3451,"哈尔滨城市职业学院(黑龙江,民办)(护理)",07,护理,不限,2
专科批,历史,4108,"哈尔滨科学技术职业学院(黑龙江,公办)",01,学前教育(师范类),不限,4
专科批,历史,4108,"哈尔滨科学技术职业学院(黑龙江,公办)",02,早期教育(师范类),不限,4
专科批,历史,4108,"哈尔滨科学技术职业学院(黑龙江,公办)",0H,城市轨道交通运营管理,不限,10
专科批,历史,4108,"哈尔滨科学技术职业学院(黑龙江,公办)",0J,铁道交通运营管理,不限,3
专科批,历史,4108,"哈尔滨科学技术职业学院(黑龙江,公办)",0K,新能源汽车技术,不限,7
专科批,历史,4108,"哈尔滨科学技术职业学院(黑龙江,公办)",0L,汽车检测与维修技术,不限,3
专科批,历史,2907,"哈尔滨铁道职业技术学院(黑龙江,公办)",05,高速铁路施工与维护(国际轨道工程),不限,10
专科批,历史,2907,"哈尔滨铁道职业技术学院(黑龙江,公办)",0A,铁道养路机械应用技术,不限,10
专科批,历史,2907,"哈尔滨铁道职业技术学院(黑龙江,公办)",0F,铁道交通运营管理,不限,10
专科批,历史,2907,"哈尔滨铁道职业技术学院(黑龙江,公办)",0J,铁道机车运用与维护,不限,10
专科批,历史,2907,"哈尔滨铁道职业技术学院(黑龙江,公办)",0M,动车组检修技术,不限,10
专科批,历史,2907,"哈尔滨铁道职业技术学院(黑龙江,公办)",0Q,道路与桥梁工程技术,不限,10
专科批,历史,4425,"哈尔滨幼儿师范高等专科学校(黑龙江,公办)",01,学前教育(师范类),不限,20
专科批,历史,4425,"哈尔滨幼儿师范高等专科学校(黑龙江,公办)",02,早期教育(师范类),不限,9
专科批,历史,2911,"哈尔滨职业技术学院(黑龙江,公办)",02,建筑工程技术,不限,2
专科批,历史,2911,"哈尔滨职业技术学院(黑龙江,公办)",04,工程造价,不限,2
专科批,历史,2911,"哈尔滨职业技术学院(黑龙江,公办)",10,电气自动化技术,不限,2
专科批,历史,2911,"哈尔滨职业技术学院(黑龙江,公办)",15,食品检验检测技术,不限,2
专科批,历史,2911,"哈尔滨职业技术学院(黑龙江,公办)",17,护理,不限,2
专科批,历史,2911,"哈尔滨职业技术学院(黑龙江,公办)",22,市场营销,不限,2
专科批,历史,2911,"哈尔滨职业技术学院(黑龙江,公办)",25,现代物流管理,不限,1
专科批,历史,2911,"哈尔滨职业技术学院(黑龙江,公办)",32,大数据技术,不限,2
专科批,历史,2911,"哈尔滨职业技术学院(黑龙江,公办)",36,大数据与会计,不限,2
专科批,历史,2308,"海口经济学院(海南,民办)",2L,大数据与会计,不限,2
专科批,历史,3876,"海南工商职业学院(海南,民办)",01,电子商务,不限,1
专科批,历史,3876,"海南工商职业学院(海南,民办)",07,大数据与财务管理,不限,1
专科批,历史,3876,"海南工商职业学院(海南,民办)",0B,风景园林设计(景观设计方向),不限,1
专科批,历史,3876,"海南工商职业学院(海南,民办)",0E,工程造价,不限,1
专科批,历史,3876,"海南工商职业学院(海南,民办)",0M,酒店管理与数字化运营,不限,1
专科批,历史,3876,"海南工商职业学院(海南,民办)",0S,现代移动通信技术,不限,1
专科批,历史,3876,"海南工商职业学院(海南,民办)",0W,移动应用开发,不限,1
专科批,历史,3876,"海南工商职业学院(海南,民办)",13,药品生产技术,不限,1
专科批,历史,3876,"海南工商职业学院(海南,民办)",14,药品经营与管理,不限,1
专科批,历史,3875,"海南经贸职业技术学院(海南,公办)",11,国际经济与贸易,不限,2
专科批,历史,3875,"海南经贸职业技术学院(海南,公办)",12,关务与外贸服务,不限,1
专科批,历史,3875,"海南经贸职业技术学院(海南,公办)",29,旅游管理,不限,1
专科批,历史,3875,"海南经贸职业技术学院(海南,公办)",30,酒店管理与数字化运营,不限,1
专科批,历史,3875,"海南经贸职业技术学院(海南,公办)",33,市场营销,不限,2
专科批,历史,3875,"海南经贸职业技术学院(海南,公办)",45,应用日语,不限,2
专科批,历史,3875,"海南经贸职业技术学院(海南,公办)",46,应用俄语,不限,1
专科批,历史,4172,"海南科技职业大学(海南,民办)",1G,软件技术,不限,2
专科批,历史,4172,"海南科技职业大学(海南,民办)",1H,大数据技术,不限,2
专科批,历史,4172,"海南科技职业大学(海南,民办)",1R,大数据与财务管理,不限,2
专科批,历史,4172,"海南科技职业大学(海南,民办)",1S,大数据与会计,不限,2
专科批,历史,4172,"海南科技职业大学(海南,民办)",1T,工商企业管理,不限,2
专科批,历史,4172,"海南科技职业大学(海南,民办)",1U,市场营销,不限,2
专科批,历史,1999,"海南职业技术学院(海南,公办)",02,工程造价,不限,2
专科批,历史,1999,"海南职业技术学院(海南,公办)",03,计算机网络技术,不限,2
专科批,历史,1999,"海南职业技术学院(海南,公办)",08,大数据与会计,不限,2
专科批,历史,1999,"海南职业技术学院(海南,公办)",0E,民航安全技术管理,不限,2
专科批,历史,1999,"海南职业技术学院(海南,公办)",0H,空中乘务,不限,2
专科批,历史,2410,"合肥通用职业技术学院(安徽,公办)",0D,计算机应用技术,不限,1
专科批,历史,2410,"合肥通用职业技术学院(安徽,公办)",0F,婴幼儿托育服务与管理,不限,1
专科批,历史,2410,"合肥通用职业技术学院(安徽,公办)",0G,大数据与会计,不限,1
专科批,历史,2410,"合肥通用职业技术学院(安徽,公办)",0H,市场营销,不限,1
专科批,历史,4225,"河北东方学院(河北,民办)",39,护理,不限,5
专科批,历史,4225,"河北东方学院(河北,民办)",40,助产,不限,4
专科批,历史,4225,"河北东方学院(河北,民办)",41,药学,不限,4
专科批,历史,4225,"河北东方学院(河北,民办)",42,医学检验技术,不限,4
专科批,历史,4225,"河北东方学院(河北,民办)",43,医学影像技术,不限,3
专科批,历史,4225,"河北东方学院(河北,民办)",44,口腔医学技术,不限,4
专科批,历史,4225,"河北东方学院(河北,民办)",45,康复治疗技术,不限,3
专科批,历史,3074,"河北对外经贸职业学院(河北,公办)",06,大数据技术,不限,3
专科批,历史,3074,"河北对外经贸职业学院(河北,公办)",13,国际经济与贸易,不限,3
专科批,历史,3074,"河北对外经贸职业学院(河北,公办)",20,酒店管理与数字化运营(涉外方向),不限,3
专科批,历史,3074,"河北对外经贸职业学院(河北,公办)",27,学前教育(师范类),不限,1
专科批,历史,3074,"河北对外经贸职业学院(河北,公办)",33,应用韩语(商务方向),不限,2
专科批,历史,6204,"河北工业职业技术大学(河北,公办)",18,黑色金属材料类(智能轧钢技术、金属材料检测技术、钢铁智能冶金技术、钢铁智能冶金技术(绿色钢铁生产方向))(入学半年后分专业),不限,3
专科批,历史,6204,"河北工业职业技术大学(河北,公办)",32,自动化类(电气自动化技术、工业机器人技术、机电一体化技术)(入学半年后分专业),不限,2
专科批,历史,6204,"河北工业职业技术大学(河北,公办)",33,机械设计制造类(机械制造及自动化、数控技术)(入学半年后分专业),不限,2
专科批,历史,6204,"河北工业职业技术大学(河北,公办)",46,建设工程管理类(工程造价、建设工程管理)(入学半年后分专业),不限,1
专科批,历史,6204,"河北工业职业技术大学(河北,公办)",73,市场营销,不限,3
专科批,历史,4396,"河北轨道运输职业技术学院(河北,公办)",0B,"铁道机车运用与维护(本专业对应岗位较适合男生,女生慎报；不招色盲色弱考生)",不限,2
专科批,历史,4396,"河北轨道运输职业技术学院(河北,公办)",0F,"高速铁路综合维修技术(本专业对应岗位较适合男生,女生慎报；不招色盲色弱考生)",不限,1
专科批,历史,4396,"河北轨道运输职业技术学院(河北,公办)",0H,"铁道交通运营管理(本专业对应岗位较适合男生,女生慎报；不招色盲色弱考生)",不限,2
专科批,历史,3072,"河北化工医药职业技术学院(河北,公办)",06,药品与医疗器械类(药品生产技术、化学制药技术、药物制剂技术),不限,1
专科批,历史,3072,"河北化工医药职业技术学院(河北,公办)",32,药学,不限,1
专科批,历史,D721,"河北环境工程学院(河北,公办)",27,旅游管理(生态旅游),不限,2
专科批,历史,D721,"河北环境工程学院(河北,公办)",32,人力资源管理,不限,3
专科批,历史,2389,"河北建材职业技术学院(河北,公办)",1M,旅游类(旅游管理、酒店管理与数字化运营),不限,3
专科批,历史,3071,"河北交通职业技术学院(河北,公办)",1L,物流类(现代物流管理、智能物流技术、航空物流管理),不限,3
专科批,历史,1420,"河北金融学院(河北,公办)(中外合作)",16,金融服务与管理(中外合作办学),不限,3
专科批,历史,1420,"河北金融学院(河北,公办)(中外合作)",17,大数据与会计(中外合作办学),不限,2
专科批,历史,6203,"河北科技工程职业技术大学(河北,公办)",31,大数据与财务管理,不限,4
专科批,历史,6203,"河北科技工程职业技术大学(河北,公办)",32,大数据与会计,不限,3
专科批,历史,6203,"河北科技工程职业技术大学(河北,公办)",50,电子商务,不限,5
专科批,历史,6203,"河北科技工程职业技术大学(河北,公办)",51,现代物流管理,不限,3
专科批,历史,2887,"河北旅游职业学院(河北,公办)",02,导游(中文导游方向),不限,8
专科批,历史,2887,"河北旅游职业学院(河北,公办)",03,导游(国际导游英语方向),不限,4
专科批,历史,2887,"河北旅游职业学院(河北,公办)",05,导游(国际导游日语方向),不限,7
专科批,历史,2887,"河北旅游职业学院(河北,公办)",10,民宿管理与运营,不限,7
专科批,历史,2887,"河北旅游职业学院(河北,公办)",14,空中乘务(男生身高不低于172cm；女生身高不低于162cm；身体无纹身、裸露部位无明显疤痕),不限,6
专科批,历史,2887,"河北旅游职业学院(河北,公办)",16,高速铁路客运服务(男生身高不低于172cm；女生身高不低于162cm；身体无纹身、裸露部位无明显疤痕),不限,3
专科批,历史,2887,"河北旅游职业学院(河北,公办)",23,动物医学,不限,4
专科批,历史,2887,"河北旅游职业学院(河北,公办)",24,动物医学(宠物疾病防治方向),不限,2
专科批,历史,2887,"河北旅游职业学院(河北,公办)",30,现代物流管理,不限,3
专科批,历史,2887,"河北旅游职业学院(河北,公办)",32,大数据与财务管理,不限,5
专科批,历史,2887,"河北旅游职业学院(河北,公办)",33,金融服务与管理,不限,5
专科批,历史,2887,"河北旅游职业学院(河北,公办)",38,人物形象设计,不限,4
专科批,历史,2418,"河北能源职业技术学院(河北,公办)",12,工程造价,不限,5
专科批,历史,2418,"河北能源职业技术学院(河北,公办)",19,大数据与会计(注册会计师方向),不限,2
专科批,历史,6202,"河北石油职业技术大学(河北,公办)",25,工业过程自动化技术,不限,4
专科批,历史,6202,"河北石油职业技术大学(河北,公办)",41,数字媒体技术,不限,4
专科批,历史,6202,"河北石油职业技术大学(河北,公办)",42,大数据技术,不限,2
专科批,历史,6202,"河北石油职业技术大学(河北,公办)",50,油田化学应用技术,不限,2
